metric,count,mean,median,std,min,p10,p25,p75,p90,max,win_rate,tie_rate,loss_rate,mean_ci_low,mean_ci_high,slice_name,slice_value,num_scenes
delta_selected_no_at_fault_collisions,2771,-0.001804402742692169,0.0,0.09010819406496043,-1.0,0.0,0.0,0.0,0.0,1.0,0.003608805485384338,0.9913388668350775,0.005052327679538073,-0.005232767953807289,0.001623962468422952,agent_density_bin,1-4,2771
delta_selected_drivable_area_compliance,2771,-0.001804402742692169,0.0,0.1459327994129756,-1.0,0.0,0.0,0.0,0.0,1.0,0.009743774810537712,0.9787080476362324,0.01154817755322988,-0.007217610970768676,0.003247924936845904,agent_density_bin,1-4,2771
delta_selected_ego_progress,2771,-3.831502387085419e-05,0.0,0.16059449408537343,-1.0,-0.07489659741051646,-0.019830562748953506,0.02758835663867315,0.0815693622546112,1.0,0.38181162035366295,0.283652111151209,0.33453626849512813,-0.006008811391742222,0.005749188300597065,agent_density_bin,1-4,2771
delta_selected_time_to_collision_within_bound,2771,0.0007217610970768675,0.0,0.15896615047109172,-1.0,0.0,0.0,0.0,0.0,1.0,0.012991699747383616,0.9747383616023096,0.012269938650306749,-0.0054132082280765065,0.006495849873691808,agent_density_bin,1-4,2771
delta_selected_comfort,2771,-0.00036088054853843375,0.0,0.018996856280406864,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996391194514616,0.00036088054853843375,-0.0010826416456153013,0.0,agent_density_bin,1-4,2771
delta_selected_driving_direction_compliance,2771,0.003428365211115121,0.0,0.11822610432497892,-1.0,0.0,0.0,0.0,0.0,1.0,0.02201371346084446,0.9613857813063876,0.016600505232767952,-0.0009067123782028146,0.007758931793576326,agent_density_bin,1-4,2771
delta_score,5622,0.0024718586338848126,0.0,0.1428211062773172,-1.0,-0.02035702016878591,0.0,0.007084655547713425,0.027131016380673924,1.0,0.3256848096762718,0.43009605122732125,0.24421913909640697,-0.001249390806266359,0.006044934058281203,agent_density_bin,10+,5622
delta_oracle_score,5622,-0.0003330908584371498,0.0,0.04881376773543601,-1.0,0.0,0.0,0.0,0.0,1.0,0.07612949128424049,0.8571682675204554,0.06670224119530416,-0.001609271682090484,0.0009659021571266131,agent_density_bin,10+,5622
delta_ranking_ability,5622,0.002804949492321962,0.0,0.14331842657259097,-1.0,-0.021735056332012743,-0.00016778685166844807,0.0073189791702274526,0.027856345510484583,1.0,0.3203486303806475,0.42849519743863396,0.2511561721807186,-0.001008112969539486,0.0066643616476768615,agent_density_bin,10+,5622
delta_selected_no_at_fault_collisions,5622,0.0011561721807186055,0.0,0.09732454128891412,-1.0,0.0,0.0,0.0,0.0,1.0,0.005691924581999288,0.9898612593383138,0.004446816079686944,-0.0013340448239060833,0.003735325506937033,agent_density_bin,10+,5622
delta_selected_drivable_area_compliance,5622,0.0008893632159373888,0.0,0.10069634193690187,-1.0,0.0,0.0,0.0,0.0,1.0,0.005514051938811811,0.9898612593383138,0.004624688722874422,-0.0017787264318747777,0.0033795802205620774,agent_density_bin,10+,5622
delta_selected_ego_progress,5622,0.00655253784848144,0.0,0.13722281834947406,-1.0,-0.0426703819316208,0.0,0.01570120541183423,0.06138427130710651,1.0,0.3215937388829598,0.4425471362504447,0.23585912486659552,0.003044950761562815,0.010174471076976105,agent_density_bin,10+,5622
delta_selected_time_to_collision_within_bound,5622,-0.002312344361437211,0.0,0.1823807935983492,-1.0,0.0,0.0,0.0,0.0,1.0,0.015474919957310566,0.9667378157239417,0.017787264318747775,-0.006937033084311633,0.0024902170046246885,agent_density_bin,10+,5622
delta_selected_comfort,5622,-0.00017787264318747776,0.0,0.013336890311743507,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998221273568125,0.00017787264318747776,-0.0005336179295624333,0.0,agent_density_bin,10+,5622
delta_selected_driving_direction_compliance,5622,0.0006225542511561721,0.0,0.0808553951362131,-1.0,0.0,0.0,0.0,0.0,1.0,0.009249377445748844,0.9818569903948773,0.008893632159373888,-0.001511917467093561,0.0027570259694059056,agent_density_bin,10+,5622
delta_score,2818,0.0024370275263478677,0.0,0.1520007750112447,-1.0,-0.023418314188774013,-0.0019574094414905874,0.008887885867117279,0.03015528130530313,1.0,0.35486160397445,0.3708303761533002,0.27430801987224984,-0.003308701278847503,0.007632886168462201,agent_density_bin,5-9,2818
delta_oracle_score,2818,-0.0008652178613826484,0.0,0.043416399295711956,-1.0,0.0,0.0,0.0,0.0,1.0,0.06352022711142655,0.8726046841731725,0.063875088715401,-0.002546243498944177,0.0008113313967172844,agent_density_bin,5-9,2818
delta_ranking_ability,2818,0.003302245387730517,0.0,0.14932372830151894,-1.0,-0.025050868418249564,-0.0024715957091486426,0.009353539232947752,0.030850242638165017,1.0,0.35592618878637333,0.3658623136976579,0.2782114975159688,-0.002375939851437015,0.008815519295805882,agent_density_bin,5-9,2818
delta_selected_no_at_fault_collisions,2818,0.0019517388218594747,0.0,0.11104957275777327,-1.0,0.0,0.0,0.0,0.0,1.0,0.007452093683463449,0.9868701206529453,0.0056777856635912,-0.0021291696238466998,0.006210078069552875,agent_density_bin,5-9,2818
delta_selected_drivable_area_compliance,2818,-0.00035486160397445,0.0,0.10490228246811525,-1.0,0.0,0.0,0.0,0.0,1.0,0.00532292405961675,0.988999290276792,0.0056777856635912,-0.0042583392476933995,0.0035486160397444995,agent_density_bin,5-9,2818
delta_selected_ego_progress,2818,0.007921525816278972,0.0,0.1502208104356022,-1.0,-0.050695944803567386,-0.0033824956117887994,0.020479627828662694,0.06858553072841102,1.0,0.35095812633073104,0.3821859474804826,0.2668559261887864,0.002018713974967487,0.013255741584003963,agent_density_bin,5-9,2818
delta_selected_time_to_collision_within_bound,2818,-0.0017743080198722497,0.0,0.1797240108557062,-1.0,0.0,0.0,0.0,0.0,1.0,0.015259048970901348,0.9677075940383251,0.017033356990773598,-0.008516678495386799,0.0046132008516678496,agent_density_bin,5-9,2818
delta_selected_comfort,2818,-0.00035486160397445,0.0,0.01883777067421859,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996451383960255,0.00035486160397445,-0.0010645848119233499,0.0,agent_density_bin,5-9,2818
delta_selected_driving_direction_compliance,2818,-0.001242015613910575,0.0,0.1253262026178186,-1.0,0.0,0.0,0.0,0.0,1.0,0.0191625266146203,0.9606103619588361,0.020227111426543647,-0.00603708303761533,0.0031981902058197064,agent_density_bin,5-9,2818
delta_score,2374,0.0038887590068020657,0.0,0.13326386593650458,-1.0,-0.017282990374251038,0.0,0.005654022770651745,0.02423219077393496,1.0,0.3150800336983993,0.45577085088458297,0.22914911541701768,-0.0012448501325465532,0.00915472869335757,nearest_agent_distance_bin,0-5,2374
delta_oracle_score,2374,-0.00039530209323101963,0.0,0.02565033686020848,-1.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.06402695871946082,0.8765796124684078,0.05939342881213142,-0.0015363829988575522,0.0004643637283080558,nearest_agent_distance_bin,0-5,2374
delta_ranking_ability,2374,0.004284061100033086,0.0,0.13328486387183344,-1.0,-0.017950721030343227,0.0,0.005553253579242705,0.025483088662877768,1.0,0.3083403538331929,0.45282224094355517,0.2388374052232519,-0.0009578025401706468,0.009857633931414861,nearest_agent_distance_bin,0-5,2374
delta_selected_no_at_fault_collisions,2374,0.0018955349620893007,0.0,0.10415204551614052,-1.0,0.0,0.0,0.0,0.0,1.0,0.007160909856781803,0.9882055602358888,0.004633529907329402,-0.002316764953664701,0.006107834877843303,nearest_agent_distance_bin,0-5,2374
delta_selected_drivable_area_compliance,2374,-0.0016849199663016006,0.0,0.07109184102970134,-1.0,0.0,0.0,0.0,0.0,1.0,0.0016849199663016006,0.9949452401010952,0.003369839932603201,-0.004633529907329402,0.0012636899747262005,nearest_agent_distance_bin,0-5,2374
delta_selected_ego_progress,2374,0.004843961501253729,0.0,0.12879641256573504,-1.0,-0.03779585250287942,0.0,0.012454083894386847,0.05474467636543062,1.0,0.3091828138163437,0.4667228306655434,0.22409435551811288,-0.0004045901927661562,0.009953669830350292,nearest_agent_distance_bin,0-5,2374
delta_selected_time_to_collision_within_bound,2374,0.005475989890480202,0.0,0.17288705409312113,-1.0,0.0,0.0,0.0,0.0,1.0,0.017691659646166806,0.9700926705981466,0.012215669755686605,-0.0008529907329401846,0.012215669755686605,nearest_agent_distance_bin,0-5,2374
delta_selected_comfort,2374,-0.00042122999157540015,0.0,0.02052388831521455,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995787700084247,0.00042122999157540015,-0.0012636899747262005,0.0,nearest_agent_distance_bin,0-5,2374
delta_selected_driving_direction_compliance,2374,0.0008424599831508003,0.0,0.07680491505650396,-1.0,0.0,0.0,0.0,0.0,1.0,0.008845829823083403,0.9827295703454086,0.008424599831508003,-0.0021061499578770007,0.004001684919966301,nearest_agent_distance_bin,0-5,2374
delta_score,1671,-0.0006573459580530122,0.0,0.14028383257684496,-1.0,-0.029571151139419327,-0.007515846167319096,0.010578957083256513,0.033210158989282146,1.0,0.3770197486535009,0.2830640335128665,0.3399162178336326,-0.00724822118421038,0.0059944709176352725,nearest_agent_distance_bin,15-30,1671
delta_oracle_score,1671,-0.0007305291696151946,0.0,0.05230916218551008,-1.0,0.0,0.0,0.0,0.0,1.0,0.09934171154997008,0.8252543387193297,0.07540394973070018,-0.003157426431346566,0.0018404273958322493,nearest_agent_distance_bin,15-30,1671
delta_ranking_ability,1671,7.31832115621808e-05,0.0,0.13928174533616824,-1.0,-0.03185634453518921,-0.0087739612136545,0.011019754218873301,0.0342823683338901,1.0,0.37402752842609216,0.27947336923997607,0.3464991023339318,-0.0070180669032397685,0.006834916703046051,nearest_agent_distance_bin,15-30,1671
delta_selected_no_at_fault_collisions,1671,-0.0017953321364452424,0.0,0.08113939363684504,-1.0,0.0,0.0,0.0,0.0,1.0,0.0023937761819269898,0.9934171154997008,0.004189108318372232,-0.005984440454817474,0.0018102932375822045,nearest_agent_distance_bin,15-30,1671
delta_selected_drivable_area_compliance,1671,-0.0005984440454817474,0.0,0.13177598837174404,-1.0,0.0,0.0,0.0,0.0,1.0,0.008378216636744464,0.9826451226810293,0.008976660682226212,-0.006582884500299222,0.005385996409335727,nearest_agent_distance_bin,15-30,1671
delta_selected_ego_progress,1671,0.0010977711890388915,0.0,0.1401367163027303,-1.0,-0.06612255261906985,-0.017108747923863743,0.024853501412287315,0.0778903576841723,1.0,0.3752244165170557,0.289048473967684,0.3357271095152603,-0.005651721905014774,0.007665439451064351,nearest_agent_distance_bin,15-30,1671
delta_selected_time_to_collision_within_bound,1671,-0.0005984440454817474,0.0,0.12235073163047164,-1.0,0.0,0.0,0.0,0.0,1.0,0.00718132854578097,0.9850388988629563,0.007779772591262717,-0.006582884500299222,0.005385996409335727,nearest_agent_distance_bin,15-30,1671
delta_selected_comfort,1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nearest_agent_distance_bin,15-30,1671
delta_selected_driving_direction_compliance,1671,0.005086774386594853,0.0,0.1410116621875035,-1.0,0.0,0.0,0.0,0.0,1.0,0.03052064631956912,0.9473369239976063,0.022142429682824656,-0.002094554159186116,0.011669658886894075,nearest_agent_distance_bin,15-30,1671
delta_score,935,-0.0011048533747769049,0.0,0.18568166678030765,-1.0,-0.03285118412060695,-0.012821939127793724,0.010285774127801017,0.03318314357067773,1.0,0.3839572192513369,0.22032085561497325,0.39572192513368987,-0.013396624944078585,0.010551654276074848,nearest_agent_distance_bin,30+/none,935
delta_oracle_score,935,-0.0018152374070731657,0.0,0.05186093748533581,-1.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0877005347593583,0.8245989304812834,0.0877005347593583,-0.00529131700282806,0.0010749839944118906,nearest_agent_distance_bin,30+/none,935
delta_ranking_ability,935,0.0007103840322962565,0.0,0.18123244267933986,-1.0,-0.033532076453406265,-0.01379998079232295,0.011567227068182102,0.034462227568766796,1.0,0.3925133689839572,0.21283422459893048,0.3946524064171123,-0.010908178039675875,0.011822644438877605,nearest_agent_distance_bin,30+/none,935
delta_selected_no_at_fault_collisions,935,0.0021390374331550803,0.0,0.06540699401677284,-1.0,0.0,0.0,0.0,0.0,1.0,0.0032085561497326204,0.9957219251336898,0.0010695187165775401,-0.0010695187165775401,0.006417112299465241,nearest_agent_distance_bin,30+/none,935
delta_selected_drivable_area_compliance,935,0.0,0.0,0.19632599730110653,-1.0,0.0,0.0,0.0,0.0,1.0,0.019251336898395723,0.9614973262032086,0.019251336898395723,-0.011764705882352941,0.011764705882352941,nearest_agent_distance_bin,30+/none,935
delta_selected_ego_progress,935,-0.0005126106663095015,0.0,0.17986024319418342,-1.0,-0.07656827614940358,-0.02975862545689706,0.02558959924638865,0.0807046178295884,1.0,0.3871657754010695,0.22139037433155082,0.39144385026737966,-0.01203839095914536,0.011658955269671747,nearest_agent_distance_bin,30+/none,935
delta_selected_time_to_collision_within_bound,935,-0.0021390374331550803,0.0,0.04622496342003768,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978609625668449,0.0021390374331550803,-0.0053475935828877,0.0,nearest_agent_distance_bin,30+/none,935
delta_selected_comfort,935,-0.0021390374331550803,0.0,0.04622496342003768,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978609625668449,0.0021390374331550803,-0.0053475935828877,0.0,nearest_agent_distance_bin,30+/none,935
delta_selected_driving_direction_compliance,935,0.013903743315508022,0.0,0.1510819343801132,-1.0,0.0,0.0,0.0,0.0,1.0,0.044919786096256686,0.9368983957219251,0.01818181818181818,0.0042780748663101605,0.023529411764705882,nearest_agent_distance_bin,30+/none,935
delta_score,7166,0.0010531542065675818,0.0,0.15802041928326746,-1.0,-0.026091526643552798,-0.0025113935770438023,0.009411193343336038,0.030804653765515277,1.0,0.35152107172760255,0.3727323471950879,0.27574658107730954,-0.00269296587327844,0.0047614417420551195,nearest_agent_distance_bin,5-15,7166
delta_oracle_score,7166,-0.0005903963820232546,0.0,0.05157459230137116,-1.0,0.0,0.0,0.0,0.0,1.0,0.07298353335193972,0.8600334914875802,0.06698297516048005,-0.0017852816557703166,0.0005901477789691023,nearest_agent_distance_bin,5-15,7166
delta_ranking_ability,7166,0.0016435505885908361,0.0,0.15645263917309254,-1.0,-0.0270561954247954,-0.003001820922216425,0.009442174046278626,0.03246793297546525,1.0,0.3490092101590846,0.3709182249511582,0.2800725648897572,-0.001918203606083952,0.0053024835970483485,nearest_agent_distance_bin,5-15,7166
delta_selected_no_at_fault_collisions,7166,0.0007675132570471671,0.0,0.10145197020163244,-1.0,0.0,0.0,0.0,0.0,1.0,0.005861010326542004,0.9889757186715044,0.00516327100195367,-0.0016048004465531677,0.0032096008931063354,nearest_agent_distance_bin,5-15,7166
delta_selected_drivable_area_compliance,7166,0.0005581914596706671,0.0,0.12162987523826582,-1.0,0.0,0.0,0.0,0.0,1.0,0.007675132570471672,0.9852079263187273,0.0071169411108010045,-0.0023723137036003347,0.0033491487580240022,nearest_agent_distance_bin,5-15,7166
delta_selected_ego_progress,7166,0.006380284167238393,0.0,0.15347178630431338,-1.0,-0.054546208639041416,-0.0035072133896177082,0.021569284832514135,0.0696756433258861,1.0,0.3480323751046609,0.38515210717276027,0.26681551772257883,0.0028872156544097805,0.009807619638345656,nearest_agent_distance_bin,5-15,7166
delta_selected_time_to_collision_within_bound,7166,-0.003907340217694669,0.0,0.18749853480661466,-1.0,0.0,0.0,0.0,0.0,1.0,0.015629360870778677,0.964833938040748,0.019536701088473347,-0.008372871895060006,0.0004186435947530003,nearest_agent_distance_bin,5-15,7166
delta_selected_comfort,7166,-0.00027909572983533354,0.0,0.016704992582649313,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997209042701647,0.00027909572983533354,-0.0006977393245883338,0.0,nearest_agent_distance_bin,5-15,7166
delta_selected_driving_direction_compliance,7166,-0.00013954786491766677,0.0,0.10059131554826861,-1.0,0.0,0.0,0.0,0.0,1.0,0.013257047167178342,0.9733463578007256,0.013396595032096009,-0.0024420876360591683,0.0021629919062238346,nearest_agent_distance_bin,5-15,7166
delta_score,4363,0.0026815352089284593,0.0,0.18172589569923342,-1.0,-0.02679838879594027,-0.006165358548543887,0.010622765009613122,0.032725076676336076,1.0,0.3669493467797387,0.319046527618611,0.31400412560165025,-0.002837902781324534,0.008073175132391076,has_vru,False,4363
delta_oracle_score,4363,0.0005736694816062369,0.0,0.05620277610577463,-1.0,0.0,0.0,0.0,0.0,1.0,0.08388723355489343,0.8427687371074949,0.07334402933761174,-0.000993277223747267,0.0023551767211648133,has_vru,False,4363
delta_ranking_ability,4363,0.0021078657273222207,0.0,0.17861983101197845,-1.0,-0.029169589687540316,-0.007132818812352103,0.010617577596103045,0.034308081963339225,1.0,0.3644281457712583,0.3142333256933303,0.3213385285354114,-0.003082226757179131,0.007385413296944105,has_vru,False,4363
delta_selected_no_at_fault_collisions,4363,0.0008022003208801283,0.0,0.10014568972176478,-1.0,0.0,0.0,0.0,0.0,1.0,0.005730002292000917,0.9894567957827183,0.00481320192528077,-0.0021774008709603485,0.003781801512720605,has_vru,False,4363
delta_selected_drivable_area_compliance,4363,0.0013752005500802201,0.0,0.16723316068094488,-1.0,0.0,0.0,0.0,0.0,1.0,0.014668805867522347,0.9720375888150355,0.013293605317442126,-0.0036729314691725874,0.00618840247536099,has_vru,False,4363
delta_selected_ego_progress,4363,0.005686684339925828,0.0,0.17636993465903267,-1.0,-0.060404333920958425,-0.01350675715681754,0.024751020428919357,0.07336725560612818,1.0,0.3648865459546184,0.32661013064405225,0.30850332340132935,0.0005685102708491735,0.010976099923034699,has_vru,False,4363
delta_selected_time_to_collision_within_bound,4363,0.0006876002750401101,0.0,0.15366375189751252,-1.0,0.0,0.0,0.0,0.0,1.0,0.012147604859041943,0.9763923905569563,0.011460004584001834,-0.003667201466880587,0.0050424020169608065,has_vru,False,4363
delta_selected_comfort,4363,-0.0009168003667201467,0.0,0.03026829744165936,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990831996332799,0.0009168003667201467,-0.0018336007334402934,-0.00022920009168003668,has_vru,False,4363
delta_selected_driving_direction_compliance,4363,0.0033234013293605316,0.0,0.12272861652915006,-1.0,0.0,0.0,0.0,0.0,1.0,0.02406600962640385,0.9575979830391932,0.018336007334402934,-0.00034380013752005503,0.007108067843227122,has_vru,False,4363
delta_score,7783,0.00037875058570391144,0.0,0.13512239925044664,-1.0,-0.02480159196427709,-0.0018026683159236279,0.008131414719976027,0.028682579886863114,1.0,0.34112809970448416,0.39059488629063344,0.26827701400488246,-0.0026997330642907235,0.003250381652108501,has_vru,True,7783
delta_oracle_score,7783,-0.0013606718243861615,0.0,0.04228419519883295,-1.0,0.0,0.0,0.0,0.0,1.0,0.07156623409996145,0.8630348194783503,0.0653989464216883,-0.0023185275391873913,-0.0004273294216028993,has_vru,True,7783
delta_ranking_ability,7783,0.0017394224100900717,0.0,0.13482613398495327,-1.0,-0.025924255864480376,-0.002400492139898399,0.008488963067103651,0.02979942360500142,1.0,0.33855839650520364,0.3890530643710651,0.27238853912373123,-0.0010865983573632723,0.00458439756146668,has_vru,True,7783
delta_selected_no_at_fault_collisions,7783,0.0007066683798021328,0.0,0.09534670285354002,-1.0,0.0,0.0,0.0,0.0,1.0,0.00526789155852499,0.9902351278427342,0.004496980598740845,-0.0014775793395862778,0.0027624309392265192,has_vru,True,7783
delta_selected_drivable_area_compliance,7783,-0.0008993961197481691,0.0,0.08853131019304857,-1.0,0.0,0.0,0.0,0.0,1.0,0.0034690993190286522,0.9921624052421946,0.004368495438776821,-0.0028266735192085312,0.0010278812797121933,has_vru,True,7783
delta_selected_ego_progress,7783,0.004338270828111896,0.0,0.1319606750569322,-1.0,-0.05224913991548823,-0.002346690486891456,0.018405432328072624,0.06537449483524675,1.0,0.3372735449055634,0.4025440061672877,0.2601824489271489,0.0013697973436232237,0.007210867484216665,has_vru,True,7783
delta_selected_time_to_collision_within_bound,7783,-0.002698188359244507,0.0,0.17813655285460536,-1.0,0.0,0.0,0.0,0.0,1.0,0.01451882307593473,0.968264165488886,0.017217011435179237,-0.0064242579982012075,0.0012848515996402416,has_vru,True,7783
delta_selected_comfort,7783,-0.00012848515996402416,0.0,0.011335129463928683,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999871514840036,0.00012848515996402416,-0.00038545547989207247,0.0,has_vru,True,7783
delta_selected_driving_direction_compliance,7783,0.0010278812797121933,0.0,0.09849273805056537,-1.0,0.0,0.0,0.0,0.0,1.0,0.013362456636258513,0.9750738789669793,0.011563664396762175,-0.0011563664396762173,0.0031494924836181332,has_vru,True,7783
